Source,X,Y
1149,31.972047,118.685275
1150,32.337502,118.886254
1151,32.335462,118.886747
1152,32.180818,119.073489
1153,31.744874,118.714171
1154,31.954847,118.669605
1155,31.969863,118.684711
1156,32.344101,118.852910
1157,31.972309,118.685341
1158,31.972738,118.686862
1159,31.972600,118.686859
1160,31.972294,118.686794
1161,31.971383,118.686578
1162,31.968631,118.685777
1163,31.734548,118.872319
1164,31.965351,118.683427
1165,31.967195,118.685418
1166,31.969627,118.686067
1167,31.969721,118.686094
1168,31.972395,118.686815
1169,32.346308,118.853999
1170,32.015565,118.710641
1171,31.974180,118.686441
1172,31.964994,118.684814
1173,31.968668,118.691009
1174,31.965950,118.690275
1175,32.323569,118.817359
1176,31.970727,118.691552
1177,31.317705,118.888874
1178,31.744916,118.714270
1179,32.010872,118.791089
1180,31.972081,118.690286
1181,31.971577,118.690325
1182,31.971228,118.690318
1183,32.138571,118.700742
1184,31.970373,118.690173
1185,32.019904,118.713924
1186,31.966178,118.689059
1187,31.966349,118.689111
1188,31.966470,118.689147
1189,32.137758,118.700517
1190,31.968999,118.689802
1191,31.972507,118.690255
1192,31.972683,118.690241
1193,31.971211,118.699187
1194,32.137776,118.700527
1195,31.972211,118.698264
1196,32.029312,118.710049
1197,32.019917,118.808258
1198,31.973468,118.697575
1199,31.974132,118.697244
1200,31.975586,118.696477
1201,31.975476,118.696551
1202,31.727366,118.879028
1203,31.975452,118.696460
1204,31.971274,118.696048
1205,31.971402,118.696525
1206,31.744984,118.714331
1207,31.971356,118.696353
1208,32.342492,118.851868
1209,31.971797,118.699817
1210,31.971997,118.700147
1211,32.342569,118.851911
1212,31.972925,118.702552
1213,31.973008,118.702760
1214,32.335082,118.893667
1215,31.972138,118.700503
1216,32.131765,118.978671
1217,32.344273,118.853033
1218,32.124266,118.927878
1219,31.970367,118.702238
1220,31.970078,118.701859
1221,31.969679,118.701445
1222,31.969358,118.701176
1223,31.968944,118.700914
1224,31.968286,118.700588
1225,31.967430,118.700298
1226,31.967167,118.700226
1227,32.154565,118.673555
1228,31.968572,118.700733
1229,32.032156,118.900126
1230,31.971260,118.703730
1231,31.971209,118.703695
1232,31.971140,118.703673
1233,32.123917,118.969239
1234,31.746315,118.714368
1235,32.031981,118.899631
1236,31.964669,118.699483
1237,31.964109,118.699350
1238,31.966879,118.700141
1239,31.967050,118.698741
1240,31.964368,118.698004
1241,32.034761,118.903886
1242,31.964639,118.698079
1243,32.187854,119.152742
1244,31.967416,118.697752
1245,31.734813,118.872872
1246,31.964812,118.697014
1247,32.036810,118.905654
1248,31.967439,118.697650
1249,31.967314,118.697609
1250,31.966535,118.697368
1251,31.966355,118.697343
1252,31.966253,118.697334
1253,32.036730,118.905580
1254,31.964600,118.696842
1255,31.964830,118.696914
1256,31.964887,118.696931
1257,31.965969,118.702456
1258,31.965708,118.702633
1259,31.907510,118.786423
1260,31.961516,118.546407
1261,31.965059,118.703415
1262,31.964727,118.704087
1263,31.966072,118.705091
1264,31.746394,118.714399
1265,32.033950,118.902822
1266,31.970860,118.673220
1267,31.969307,118.672841
1268,31.970989,118.673252
1269,31.966153,118.690329
1270,31.966210,118.690345
1271,32.033830,118.902689
1272,31.966955,118.699800
1273,31.966915,118.699992
1274,31.968975,118.689353
1275,31.735008,118.873077
1276,31.969022,118.689679
1277,31.841375,118.767451
1278,31.842055,118.770579
1279,31.843547,118.772758
1280,31.844044,118.773831
1281,31.844610,118.776449
1282,31.843395,118.776693
1283,32.104476,118.675698
1284,31.965557,118.693251
1285,31.965614,118.693267
1286,31.965256,118.694718
1287,31.966774,118.699952
1288,31.966813,118.699799
1289,31.746436,118.714461
1290,31.953629,118.669179
1291,32.089527,118.908426
1292,31.721210,118.919044
1293,31.721251,118.918938
1294,31.722399,118.931324
1295,31.728722,118.936636
1296,31.729883,118.947795
1297,31.731139,118.923902
1298,31.731462,118.925160
1299,31.731466,118.925092
1300,31.731508,118.925239
1301,31.731648,118.924653
1302,31.731879,118.924401
1303,31.732060,118.924158
1304,31.732536,118.949905
1305,31.733130,118.924737
1306,31.943508,118.578244
1307,32.113443,118.929452
1308,31.733930,118.922625
1309,31.733519,118.924825
1310,31.734347,118.922849
1311,31.734560,118.923001
1312,31.734751,118.923160
1313,31.734817,118.923242
1314,31.734907,118.923386
1315,31.735022,118.923504
1316,31.735475,118.923902
1317,31.735822,118.924178
1318,31.736168,118.924510
1319,31.736387,118.924704
1320,31.736598,118.924905
1321,31.736685,118.925011
1322,31.342287,118.920216
1323,31.736777,118.925156
1324,31.736881,118.925365
1325,32.105255,118.986346
1326,32.104235,118.984752
1327,32.103433,118.983598
1328,32.101449,118.980907
1329,32.100626,118.980215
1330,32.099910,118.979548
1331,32.098642,118.977060
1332,32.096411,118.978199
1333,32.095706,118.978505
1334,32.094660,118.979148
1335,32.094351,118.979266
1336,32.093869,118.979513
1337,32.093515,118.979513
1338,32.092988,118.979545
1339,32.092616,118.979465
1340,32.092304,118.979156
1341,32.092023,118.978848
1342,32.091754,118.978600
1343,32.091382,118.978507
1344,32.090533,118.978529
1345,32.089291,118.978640
1346,32.088839,118.978264
1347,32.088602,118.977384
1348,32.088602,118.976761
1349,32.088420,118.976225
1350,32.088148,118.975646
1351,32.087893,118.975453
1352,32.087457,118.975474
1353,32.086911,118.975495
1354,32.086457,118.975517
1355,32.086221,118.975313
1356,32.085948,118.974863
1357,32.085430,118.974648
1358,32.085003,118.974423
1359,32.084648,118.973865
1360,31.740007,118.930229
1361,32.119900,118.918751
1362,31.740075,118.927641
1363,31.740252,118.938868
1364,31.740286,118.927563
1365,31.740384,118.927567
1366,31.740395,118.928131
1367,31.740416,118.927881
1368,31.740422,118.928431
1369,32.388969,118.723520
1370,32.198642,119.188197
1371,32.047018,119.044873
1372,32.194249,118.811797
1373,32.188093,118.810239
1374,32.185420,118.809543
1375,32.047416,119.044291
1376,32.047559,119.044283
1377,32.047689,119.044251
1378,32.047818,119.044190
1379,32.047941,119.044088
1380,31.331663,118.811895
1381,32.048109,119.043713
1382,31.745466,118.715453
1383,32.048218,119.043375
1384,32.048250,119.043219
1385,32.048305,119.043090
1386,32.048404,119.042935
1387,31.690037,118.797497
1388,31.690336,118.797262
1389,32.048618,119.042736
1390,32.048686,119.042817
1391,32.048800,119.042983
1392,32.048977,119.043230
1393,31.975018,118.776883
1394,32.049082,119.043289
1395,32.049146,119.043305
1396,32.043717,119.043590
1397,32.044135,119.043273
1398,32.086206,118.627449
1399,32.044408,119.043074
1400,32.044544,119.042956
1401,32.044840,119.042650
1402,32.045258,119.042098
1403,32.045594,119.041631
1404,32.045863,119.041277
1405,32.046036,119.041095
1406,32.204443,119.071069
1407,32.511589,118.683854
1408,31.974486,118.787409
1409,32.140720,118.949517
1410,32.031503,118.858895
1411,31.998294,118.803407
1412,32.308281,118.845634
1413,32.207051,119.071359
1414,32.029530,118.709334
1415,31.343306,118.919502
1416,32.209606,119.071407
1417,31.329557,118.893021
1418,32.050214,118.575754
1419,32.213678,119.071450
1420,32.214345,119.071482
1421,31.983255,118.830104
1422,31.740431,118.927610
1423,31.740439,118.927659
1424,32.073307,118.749111
1425,31.740576,118.929503
1426,31.740653,118.929596
1427,31.740928,118.942377
1428,31.740979,118.928879
1429,32.175789,118.527077
1430,31.742234,118.930828
1431,31.743282,118.958416
1432,31.743399,118.931744
1433,31.743407,118.959357
1434,31.743652,118.958957
1435,31.743748,118.928830
1436,31.934129,118.693494
1437,31.744264,118.926161
1438,31.744689,118.932746
1439,31.745085,118.936008
1440,31.745169,118.936156
1441,31.745430,118.984783
1442,31.745495,118.981823
1443,31.745757,118.979425
1444,31.745977,118.933732
1445,31.746051,118.977818
1446,32.192004,118.534329
1447,31.746166,118.937212
1448,31.746558,118.947197
1449,31.746578,118.964026
1450,31.746611,118.912759
1451,31.746652,118.975598
1452,31.746741,118.947311
1453,31.746770,118.964327
1454,31.747203,118.929060
1455,31.747363,118.931700
1456,31.747779,118.940266
1457,31.747888,118.965518
1458,31.747980,118.940422
1459,31.748119,118.939656
1460,31.748247,118.965802
1461,31.997125,118.820797
1462,31.748562,118.939509
1463,31.749503,118.969648
1464,31.997293,118.821321
1465,32.040041,118.927779
1466,32.133602,118.921892
1467,31.750522,118.968014
1468,31.750709,118.935867
1469,31.750815,118.935953
1470,31.750838,118.967836
1471,31.998186,118.821871
1472,31.999678,118.822344
1473,31.751490,118.928225
1474,31.751915,118.965737
1475,31.751935,118.933779
1476,32.040664,118.801210
1477,31.752009,118.965780
1478,31.752130,118.965837
1479,31.752250,118.965882
1480,31.752256,118.937124
1481,31.752396,118.966049
1482,31.752435,118.966113
1483,31.752505,118.966245
1484,31.752674,118.966689
1485,31.752726,118.966853
1486,31.752747,118.929480
1487,32.041059,118.805314
1488,31.753057,118.966897
1489,31.753155,118.957071
1490,31.753239,118.964192
1491,31.753343,118.966949
1492,31.753500,118.967011
1493,31.753593,118.935484
1494,31.753699,118.967161
1495,31.753862,118.930579
1496,31.753882,118.967304
1497,31.753931,118.928751
1498,31.753972,118.927815
1499,31.754345,118.928191
1500,31.754381,118.967544
1501,31.754356,118.936237
1502,32.045944,118.915512
1503,31.754605,118.936481
1504,31.740274,118.711896
1505,32.007818,118.776493
1506,31.912089,118.836704
1507,31.935431,118.698888
1508,32.045738,118.876307
1509,32.045771,118.915587
1510,32.032234,118.859277
1511,32.002001,118.825056
1512,32.048151,118.911480
1513,32.002278,118.825452
1514,32.048525,118.910674
1515,31.420977,119.022880
1516,32.002699,118.827766
1517,32.002761,118.828197
1518,31.741556,118.711910
1519,32.002823,118.828378
1520,32.002870,118.826422
1521,31.966351,118.701961
1522,32.002926,118.826654
1523,32.142669,118.918344
1524,32.142772,118.918276
1525,32.039814,118.929147
1526,32.003656,118.829618
1527,32.003830,118.829802
1528,32.004761,118.830660
1529,32.004991,118.830803
1530,31.741628,118.709808
1531,32.007715,118.777985
1532,32.006050,118.824851
1533,32.006020,118.825286
1534,32.005483,118.831067
1535,32.039848,118.929213
1536,32.006044,118.825728
1537,32.047584,118.918075
1538,32.005837,118.831216
1539,32.047560,118.918197
1540,31.420533,119.021818
1541,31.647490,119.049267
1542,31.741524,118.709895
1543,32.047396,118.920952
1544,32.006264,118.831244
1545,31.935828,118.694331
1546,32.006326,118.815700
1547,32.006138,118.826190
1548,31.754732,118.927669
1549,31.754748,118.967764
1550,31.754789,118.936600
1551,32.006512,118.813870
1552,31.754869,118.967902
1553,31.754893,118.922360
1554,31.754944,118.928782
1555,31.754966,118.922586
1556,31.755025,118.961156
1557,31.755026,118.968174
1558,31.755051,118.922834
1559,31.755076,118.936771
1560,31.755147,118.961253
1561,31.755341,118.936880
1562,31.755644,118.924729
1563,31.755709,118.936993
1564,32.006815,118.831154
1565,32.007151,118.831063
1566,32.007381,118.830928
1567,31.756213,118.937028
1568,32.007736,118.778263
1569,31.756350,118.923603
1570,32.090592,118.795810
1571,32.258389,118.751344
1572,31.756513,118.936999
1573,32.007569,118.830771
1574,32.258735,118.752182
1575,32.258803,118.752495
1576,32.258844,118.752879
1577,31.757997,118.956541
1578,31.758119,118.956641
1579,31.758129,118.936261
1580,31.758453,118.936177
1581,31.758655,118.936153
1582,32.007722,118.828543
1583,31.758757,118.955644
1584,31.758911,118.954361
1585,31.758987,118.936166
1586,32.007737,118.830584
1587,31.759220,118.954658
1588,32.007897,118.830327
1589,31.759401,118.936266
1590,32.007917,118.828892
1591,31.759580,118.954399
1592,31.760181,118.955085
1593,32.008018,118.829148
1594,31.760935,118.955139
1595,31.761024,118.955152
1596,31.761119,118.952811
1597,32.008055,118.829364
1598,31.761232,118.952918
1599,31.761310,118.955312
1600,31.761436,118.955410
1601,31.761647,118.955511
1602,31.761850,118.955539
1603,31.761995,118.951986
1604,31.762053,118.955594
1605,31.762123,118.937327
1606,31.762347,118.937479
1607,32.009269,118.824173
1608,31.762467,118.937604
1609,31.762569,118.937781
1610,31.762657,118.938041
1611,31.762697,118.950585
1612,31.762777,118.938506
1613,31.762822,118.950657
1614,31.762835,118.938675
1615,31.763177,118.939164
1616,31.763251,118.949758
1617,31.763309,118.939311
1618,32.009808,118.822734
1619,31.763445,118.939376
1620,31.763519,118.949105
1621,32.010496,118.820894
1622,31.763660,118.948223
1623,31.763790,118.948271
1624,31.763869,118.947350
1625,31.763899,118.930453
1626,31.763946,118.940903
1627,31.764005,118.947396
1628,31.764032,118.946538
1629,31.764055,118.940284
1630,31.764070,118.939490
1631,31.764076,118.940878
1632,31.764094,118.939126
1633,31.764127,118.943539
1634,31.764162,118.946567
1635,31.764164,118.944906
1636,31.764173,118.944310
1637,31.764187,118.937209
1638,31.764240,118.945822
1639,31.764270,118.943536
1640,31.764307,118.937231
1641,31.764310,118.944295
1642,31.764312,118.944906
1643,31.765035,118.931823
1644,31.765186,118.930235
1645,31.765190,118.939748
1646,31.765192,118.930918
1647,31.765328,118.930295
1648,31.765460,118.929858
1649,31.766016,118.939921
1650,31.766248,118.939929
1651,31.766415,118.939864
1652,31.766487,118.939775
1653,31.766872,118.939276
1654,31.767153,118.939007
1655,31.767366,118.938845
1656,31.767578,118.938776
1657,31.767866,118.938780
1658,31.768457,118.938814
1659,31.769497,118.938877
1660,31.769626,118.938900
1661,31.769786,118.938959
1662,31.769879,118.939017
1663,31.769981,118.939102
1664,31.770128,118.939279
1665,31.770657,118.939951
1666,31.771044,118.940453
1667,31.771213,118.940643
1668,31.771361,118.940774
1669,31.771536,118.940881
1670,31.771786,118.941013
1671,31.772627,118.941406
1672,31.773057,118.941614
1673,31.774204,118.942174
1674,31.776279,118.943203
1675,31.777254,118.943652
1676,31.777474,118.943747
1677,31.777649,118.943845
1678,31.778047,118.944209
1679,31.778386,118.944500
1680,31.778758,118.944731
1681,31.779507,118.945090
1682,31.781569,118.946141
1683,31.784271,118.947502
1684,31.786258,118.948521
1685,31.788120,118.949443
1686,31.788970,118.949343
1687,31.789810,118.949239
1688,31.790545,118.949147
1689,31.792467,118.949025
1690,31.795579,118.948853
1691,31.796953,118.942192
1692,31.797646,118.945802
1693,31.797806,118.948718
1694,31.798108,118.948677
1695,31.798235,118.948653
1696,31.798467,118.942068
1697,31.798605,118.948584
1698,31.799972,118.948304
1699,31.805815,118.935380
1700,31.805987,118.935375
1701,31.805995,118.927059
1702,31.806013,118.927571
1703,31.806040,118.928572
1704,31.806112,118.931977
1705,31.806117,118.931723
1706,31.806131,118.931866
1707,31.806131,118.932062
